Employee ID,Name,Department,City,Employment Date,Salary,Gender,Age,Performance Score,Projects Completed,Overtime Hours
5ce8951c-2791-44ce-a9f0-9687af82492f,Azad Swamy,IT,Pune,2020-09-17,35844.52,Male,22,7,12,3
bd961096-8ff0-4a59-9a26-37c4298d91dd,Shalv Sabharwal,Marketing,Mumbai,2018-06-13,78795.42,Female,55,5,20,32
ff95dcf1-c81e-4933-b458-13f4504e5afb,Shalv Bains,IT,Bangalore,2024-02-14,110219.85,Male,58,8,17,43
d858a223-9591-4ee7-9ca0-40511f81fbb9,Ira Sanghvi,Customer Support,Hyderabad,2020-04-09,106622.58,Male,58,6,5,23
8243cfb7-a9db-4d72-b794-3d4625672472,Anahi Dayal,HR,Bangalore,2018-11-25,94062.82,Female,36,10,18,3
543499de-b72d-48b0-93ef-f8375b8b3f68,Advika Sarna,IT,Pune,2017-02-17,113459.2,Male,43,9,19,7
3049e84e-d7cf-4daa-8679-44c7091b30a4,Jivin Arya,Marketing,Kolkata,2019-01-16,87393.0,Female,55,8,12,24
d4e49b86-f845-46b6-907b-cf05c080ba52,Aaina Lanka,IT,Kolkata,2019-07-08,101432.67,Male,55,7,5,23
e43cc8a3-57b0-4abe-b046-2a1ba558ba07,Kiara Kanda,Operations,Hyderabad,2019-11-10,75788.02,Female,28,3,19,29
ae9b33a6-d0e9-4cc9-bea7-c83fe336ef00,Indrans Barad,Customer Support,Chennai,2016-01-30,40922.62,Female,49,3,3,39
444a6dc7-8cc9-4202-9239-5f1318b55891,Rasha Sankar,HR,Pune,2017-09-18,48088.23,Male,37,1,9,2
964e5f23-c431-4906-afe2-fbf45b3d65d2,Jivin Sangha,Finance,Delhi,2021-05-16,42498.92,Female,52,3,10,23
9a585e01-ddd9-4f0d-aa28-ce2659ed7904,Nishith Chauhan,IT,Chennai,2018-11-04,101133.58,Male,44,4,1,23
d67a5ce5-932b-41e9-bbbe-eafcdbeb9dfe,Piya Tandon,Marketing,Kolkata,2020-06-08,32365.56,Male,46,5,8,11
2308d603-2e5f-46e3-894b-73e186648113,Parinaaz Bala,HR,Chennai,2023-11-14,79861.93,Female,31,2,13,41
b411076f-6701-4544-910c-a2d8370bf1c7,Ryan Sangha,Marketing,Bangalore,2015-11-27,63202.0,Female,57,4,2,35
fa778538-609f-4db2-8552-26efc4a74270,Yasmin Sawhney,Marketing,Bangalore,2021-04-08,102329.56,Male,25,3,15,45
09bfaeab-731d-4827-ad78-8ee8a73b3c2f,Divyansh Arya,IT,Kolkata,2021-08-07,79648.22,Female,22,7,7,4
844ced79-35d5-4bbe-bfcd-32e6390da01b,Indrans Venkatesh,Marketing,Pune,2018-11-19,85075.35,Male,32,2,11,35
3022e088-f07d-43fa-97c5-e960c9654af0,Himmat Keer,IT,Kolkata,2017-09-08,37759.39,Male,54,2,14,45
91408bb2-cc0b-4fbf-831b-686ef57f09aa,Prisha Raman,Finance,Chennai,2022-06-07,57836.16,Male,52,2,9,49
6a3fef10-dde3-4210-ac57-3079a2735377,Nirvaan Bains,Operations,Chennai,2023-09-29,119963.55,Male,53,8,6,13
ccd5235b-249f-4372-a4e6-8276aed0bdf9,Lakshit Mann,Marketing,Bangalore,2018-12-27,94698.27,Female,32,9,16,8
c603fedb-1c37-45e8-95f6-d920de0077a2,Aradhya Sharaf,Marketing,Pune,2021-09-24,77312.61,Male,26,1,9,21
5efa2913-056b-42c2-a5af-be110e7ce61f,Rati Wadhwa,Marketing,Delhi,2016-10-15,99224.81,Male,53,1,5,15
78bf6064-a233-4286-b3b1-808ee3a1603c,Manjari Tandon,Sales,Hyderabad,2018-12-20,104100.55,Male,42,7,3,34
2c22db2c-c2be-4e66-a4be-72e8135d1aab,Lakshay Banik,Sales,Delhi,2022-08-05,36637.56,Female,37,9,11,7
eaed6acd-b7d7-4ede-b60b-134ac03f41ee,Uthkarsh Dar,HR,Kolkata,2014-12-24,117514.18,Male,43,2,1,41
41ee3239-ef7d-4664-a388-950af1923fc6,Indrans Venkataraman,Operations,Chennai,2016-02-07,87810.47,Male,39,2,6,30
4824e056-7e0a-4561-bd73-3e8ead50ddf7,Jivin Varghese,Operations,Delhi,2017-09-18,70497.7,Female,25,5,2,47
c8f1fa1d-14aa-41b5-9add-389fe3e42452,Mohanlal Chander,Sales,Pune,2016-11-22,91209.81,Male,54,10,14,48
5c9f22b5-dfaf-4bfe-8c42-c333eac2aac9,Samarth Sur,HR,Pune,2023-09-02,61006.33,Female,36,3,16,37
12722eb7-37f1-47cd-a58e-c6f1ee180bbc,Parinaaz Sachar,Sales,Chennai,2017-10-20,109016.41,Male,57,2,0,44
6a0da1c9-b7aa-4ac5-94a5-0ad354388e1a,Neysa Sachar,Finance,Mumbai,2022-04-14,100223.66,Female,46,7,15,13
d1251f2f-b735-4c06-a84d-198b67997d83,Misha Chaudhary,HR,Bangalore,2020-11-28,87581.45,Male,47,5,16,48
e2632fc1-7dd8-4e0e-b65c-2e93deaca11d,Taran Mallick,Operations,Hyderabad,2018-01-28,46376.68,Male,37,4,4,47
128fcf05-9560-4a71-ae15-f5745787ecc0,Eshani Bakshi,Operations,Chennai,2014-09-08,116963.82,Female,27,4,6,48
8a4a149a-0c83-440d-9ffe-48c7229a7292,Shalv Swaminathan,Sales,Hyderabad,2020-12-02,68935.65,Male,51,5,10,14
e3e5ccd0-4fe2-4325-8107-b4a854971d47,Charvi Bhavsar,Finance,Pune,2014-12-14,111964.1,Male,50,8,15,20
217f6b32-f73c-4c4a-8628-450c819042d4,Vritika Kunda,Sales,Chennai,2016-08-21,34987.16,Male,58,3,16,22
6f6af9d0-383c-40d5-bc92-b621c77f6cb4,Stuvan Sule,Customer Support,Chennai,2015-02-09,41174.5,Female,50,3,9,17
36cb1bdc-b46e-47ab-aeac-000a9f41ee56,Pranay Doctor,IT,Hyderabad,2020-08-19,43771.39,Female,27,9,10,32
db3f2914-ac67-4f2c-af57-ffa6f042c25c,Kabir Majumdar,IT,Pune,2022-05-01,44819.14,Female,53,3,4,43
20a00e7a-0091-4073-955a-2867b336b52b,Shray Barad,Finance,Pune,2020-01-07,59039.47,Male,50,1,3,27
635f2614-f298-4f3f-8712-7d8391ab3ef7,Ishita Tripathi,Marketing,Hyderabad,2015-11-25,93839.89,Female,42,1,16,17
103fd5b4-b0fd-4480-9cf4-1859293af6c4,Uthkarsh Master,Marketing,Delhi,2018-04-15,61142.08,Male,29,6,4,3
c6fb851d-1560-4cbe-8645-ab33d9f7c9f7,Vidur Atwal,IT,Chennai,2016-08-18,114681.36,Male,53,6,6,4
14316fc1-aefc-4ed3-ab24-ceb948578f1f,Ivana Bhattacharyya,IT,Mumbai,2023-03-03,110543.33,Male,23,8,1,23
5ef85d75-f8c2-4804-9013-feff2d055ef9,Zaina Das,Marketing,Delhi,2018-11-13,106134.03,Male,28,8,14,22
0254efac-f5a5-41d6-8aaf-5f111a4d1aee,Kiara Manne,HR,Kolkata,2023-10-20,52554.48,Male,47,9,12,28
8199f478-a961-418b-8d81-ccb7f700f080,Nayantara Bir,Marketing,Kolkata,2020-07-03,87155.14,Female,48,5,16,31
6cec9aaa-5f44-4b47-b56e-62dcb102b2ac,Rhea Kunda,Sales,Bangalore,2023-08-17,79575.73,Female,24,9,3,32
ac857ac6-bcbe-46a5-949b-44f58f24ee8d,Priyansh Bail,HR,Pune,2016-04-08,41265.33,Male,57,8,0,33
e3ae5fb1-4a4c-4ae3-a7c4-7620564b3c68,Shayak Hegde,Sales,Mumbai,2015-12-17,57254.21,Male,57,3,9,7
c0b33b20-1f03-4f52-8056-df7407cd9e49,Parinaaz Srinivasan,IT,Pune,2016-05-21,78013.02,Female,22,9,1,30
030eabe1-9712-4d44-9633-367805a1e406,Samiha Mangal,HR,Pune,2020-08-09,75231.58,Female,27,3,19,45
f9e89e44-de16-475b-b8a0-1e2ab8de05b2,Ahana  Warrior,Sales,Chennai,2022-10-02,45177.23,Male,60,10,2,34
53335a08-9017-4a3d-9499-4b95467195c7,Samarth Viswanathan,Sales,Mumbai,2016-03-27,114744.63,Male,41,10,10,43
8b0942ef-7166-4cbd-8936-4a51a0a5ad9c,Bhamini Kaul,HR,Kolkata,2016-05-07,43877.48,Male,54,8,14,34
65be32b8-c4d1-4110-90ca-e17d53ec5780,Shaan Wali,Finance,Chennai,2017-08-25,89285.96,Male,57,10,1,18
13d69a05-a2b2-4110-8c82-a9fc72222648,Kartik Rao,Customer Support,Mumbai,2018-05-03,94856.95,Male,35,7,3,28
d0d8a6dd-94ac-4b3e-8526-1089da809291,Ivan Gade,Marketing,Hyderabad,2024-05-11,84462.5,Female,51,9,16,39
7c14413e-f291-46b7-aa42-203e31fa26b7,Akarsh Krishna,Operations,Delhi,2018-04-28,105827.7,Female,43,9,9,23
e2bf2e7c-1b7a-46d9-af44-06c99152fa05,Kiara Rattan,Sales,Chennai,2018-02-20,80725.62,Female,45,5,0,43
52547e2a-a59a-45b5-a7ad-3008f8ca4a8d,Manjari Tara,Marketing,Pune,2022-11-02,104271.26,Female,25,6,18,44
8506d4ac-88c8-486b-9c39-27a9d5ed54d8,Purab Dhillon,Customer Support,Hyderabad,2022-03-22,32553.61,Male,36,8,9,4
882126e2-a291-4f70-bd3e-95de030061b1,Gatik Choudhry,Operations,Delhi,2022-11-13,34091.56,Male,51,9,20,12
e38ee2d6-71f6-4ee4-b969-a2bcac9d9c1a,Veer Iyer,Marketing,Mumbai,2022-01-29,87730.84,Female,43,4,6,29
2b722815-681d-4e69-ac18-501a68d45574,Zaina Chahal,IT,Chennai,2014-12-12,81909.41,Male,57,2,10,5
74c023a8-8102-4233-aefa-123fb002c562,Shayak Yogi,Operations,Pune,2023-09-13,88601.7,Male,60,8,6,5
abece69f-7c4e-4237-8a20-29d8e441c67a,Prerak Seth,Customer Support,Bangalore,2015-01-13,99026.31,Female,52,5,6,25
8fe6b3a3-233d-450b-aa2e-b9a5c4c04602,Farhan Master,Marketing,Bangalore,2018-10-28,67492.81,Male,45,6,9,11
8e085d73-de50-486c-a53e-ce12dd0162b7,Anay Tak,Sales,Kolkata,2023-03-10,87509.21,Female,50,7,8,18
2f65c845-9aad-49f5-b769-b2dacb22c7d7,Anahi Sethi,Operations,Hyderabad,2021-01-16,74823.43,Male,29,5,17,4
3a9e4771-32b1-4bdc-b14e-8e8e3f107d4c,Aradhya Rao,IT,Chennai,2020-04-29,86444.76,Male,28,3,10,6
7369eca9-6934-497f-80f1-a75e1597f2d8,Piya Contractor,HR,Hyderabad,2021-10-15,56070.45,Female,36,5,14,10
a910c106-f4b8-4b7d-896c-c7ff248e67ea,Tiya Sawhney,Sales,Mumbai,2023-08-30,116098.52,Female,22,1,3,17
57c719f4-30b1-4f34-90be-70c22f01d969,Nirvaan Acharya,IT,Pune,2016-04-22,73465.03,Male,43,1,8,7
3dff7a57-f2dd-4ca5-b275-e65bb6760e07,Samar Ganguly,IT,Bangalore,2017-02-22,102421.93,Male,44,9,4,44
2d1b902d-ad12-407a-ba70-9f0e3db361cf,Alisha Barad,Operations,Pune,2022-12-22,91649.18,Female,40,3,5,9
bc2dc601-1734-4384-af2c-528f3446de96,Kismat Sem,Marketing,Hyderabad,2020-11-13,56769.05,Female,57,6,8,31
ffc7dd9d-4b67-4d7b-a56e-5b18bdb7c261,Krish Mander,HR,Pune,2020-11-27,36567.57,Male,55,5,3,9
bd6bc9e1-7fd5-4cd0-bbf9-f6f51c994ef2,Krish Swamy,Sales,Kolkata,2020-05-19,35392.17,Male,45,8,0,13
01f046c9-892f-40b2-992a-d5ba01989805,Shalv Venkataraman,Sales,Chennai,2018-09-12,69564.49,Female,28,9,19,33
086dabaf-6e0f-4a9d-bbf0-cdfd4d4c96bd,Yuvraj  Magar,Marketing,Bangalore,2015-11-26,73582.6,Male,24,1,17,40
0067162b-4cbd-4cff-a038-173ef9aa00a1,Faiyaz Verma,HR,Hyderabad,2016-03-25,48362.07,Male,32,8,16,1
5830f87e-029b-4bff-93de-974b7d49c3d0,Kimaya Sule,Operations,Hyderabad,2019-03-31,84599.42,Female,53,8,3,18
7f87a4b0-f3ca-4c32-a011-75ff7132df13,Hunar Srinivas,Sales,Pune,2024-03-28,58132.42,Female,30,5,6,26
60f01e00-b759-44ae-ad6e-878b9dae5937,Navya Sagar,HR,Chennai,2018-03-03,94652.66,Male,48,1,17,43
044750d0-0adf-43df-831d-622c908b3bae,Renee Manne,Operations,Pune,2019-08-02,96077.98,Female,28,7,11,34
6c009203-8ef0-488c-9114-38272484add8,Saksham Lanka,Operations,Kolkata,2014-11-02,107469.96,Female,38,5,17,8
5567bd39-5db5-4200-9383-07b604ce7336,Anvi Iyer,Customer Support,Mumbai,2021-07-23,117783.67,Female,34,10,10,30
8cbde33e-0d9d-4aa2-8e9f-c9466da484d8,Nakul Chaudhry,Sales,Kolkata,2019-05-15,41768.95,Male,34,4,8,22
d6a65ddf-2284-4dc7-b74e-7071ec7b0fca,Zaina Shukla,Marketing,Mumbai,2022-11-18,63348.62,Female,29,1,4,26
d09a4e41-1a8a-42fb-86bd-a9605f114907,Hrishita Kala,Finance,Delhi,2023-10-22,80548.61,Male,47,9,9,28
e480615b-4f37-484b-b409-7dbfef5244ed,Aarna Raj,Sales,Hyderabad,2023-03-17,58720.43,Male,35,6,18,47
932a2806-edf8-45ee-857a-3a1fd432073a,Drishya Dora,Customer Support,Hyderabad,2024-05-31,71982.53,Male,51,4,7,41
553179d6-ca61-4df4-a188-79c850270e51,Shayak Goda,IT,Bangalore,2018-10-03,54072.45,Male,34,7,5,1
9a94a29a-c22e-4c73-8fda-e9ee612a97ad,Jayant Shere,IT,Delhi,2020-07-07,52312.7,Female,43,9,2,18
bd94f780-968a-48f0-9698-a6c1e0a22fe4,Hiran Loke,Operations,Hyderabad,2023-05-16,38713.05,Male,28,7,9,12
12a9c206-dc13-474d-af88-f9b0cef7dabb,Lakshit Anne,Finance,Mumbai,2019-12-04,56119.08,Male,48,7,19,4
5319936e-376e-4375-bba8-a9b9490cb399,Siya Borra,Customer Support,Chennai,2022-07-10,64573.49,Male,24,4,10,1
1a86f289-3fcf-4af6-ae57-927ed3b076a8,Nitara Bumb,Sales,Mumbai,2019-11-23,85383.97,Female,59,3,17,14
8b90cc33-bed3-4887-82b6-f08a29ab28ad,Mamooty Mann,IT,Pune,2022-09-19,52344.33,Female,29,7,14,33
a0007a53-1ce2-4c37-b1c1-6e1b1d47642c,Faiyaz Borde,IT,Hyderabad,2022-01-11,107877.68,Female,50,7,1,41
76182487-72e4-433b-884d-99a97412854c,Kismat Sule,Sales,Hyderabad,2017-05-07,44372.97,Female,51,4,4,21
4ac6e33e-de83-4c99-8ddb-5a52e2b9259f,Siya Ramachandran,Customer Support,Pune,2022-10-06,59469.22,Female,59,5,0,26
aa2efdbf-5e9e-4f5a-a09a-51c6a201ecf6,Anya De,HR,Mumbai,2023-03-31,81991.83,Male,54,2,15,37
b8407391-655d-4bb7-a20c-1bf4aca6f6ce,Piya Agate,Operations,Chennai,2015-04-08,58144.34,Male,30,7,1,21
e01d875c-c687-4eaf-a4e6-80fd1d322596,Krish Lalla,Sales,Delhi,2020-08-28,98680.92,Female,53,4,3,41
44dd5dd4-2b4b-484d-b571-506232478070,Kanav Sarma,HR,Hyderabad,2020-05-24,74843.9,Male,22,9,12,41
b214333c-68be-405e-967b-9f65de615897,Diya Chaudhary,Operations,Bangalore,2022-12-13,76325.24,Female,55,10,1,50
6ad25ab9-6d17-4c29-b109-a0cc881b06e4,Ivana Wali,Finance,Mumbai,2015-11-24,74888.37,Male,25,5,2,20
1b1ee12b-889e-40dc-9c99-5d51c33aa6b2,Ryan Karnik,Marketing,Mumbai,2022-02-24,57768.64,Male,57,5,13,31
fc6b5b76-352d-40b2-98c5-5a280706a9a4,Vidur Ranganathan,Operations,Bangalore,2015-10-05,32085.87,Male,49,9,12,37
15a0a806-03f9-41ad-b5ee-585208df276b,Aradhya Jhaveri,Finance,Pune,2019-03-26,115070.95,Female,59,5,5,42
eb87c25b-344e-473d-baed-9aea60bf6fff,Elakshi Bahl,Marketing,Mumbai,2022-08-06,75490.0,Female,52,7,19,44
844b3267-ed1a-4bd6-889e-e8d690f878f5,Keya Krishnan,IT,Bangalore,2022-08-23,117001.8,Male,54,4,18,33
797de6ab-ade9-4b44-9288-eb9d22aa32d2,Shayak Halder,IT,Bangalore,2016-03-06,49363.0,Female,33,2,20,35
fe9d246c-6718-45ff-8d16-1c083c48a5c9,Sana Wali,IT,Bangalore,2021-03-27,61760.56,Female,59,3,14,28
2d4b7792-ea64-4afa-a55e-2e1dc745c756,Fateh Sane,Operations,Chennai,2023-07-14,34548.64,Male,33,3,19,29
24b29803-3cca-43f6-a2f8-1b3468a0a470,Himmat Khalsa,HR,Delhi,2014-08-08,74540.48,Male,30,5,11,19
355b9c02-ca18-4cc4-8370-b39a5e090fae,Shalv Choudhry,Marketing,Delhi,2022-07-15,109410.55,Male,28,2,9,36
39bfe23c-e41f-4deb-a2d8-b10cc1d09e18,Jiya Saini,IT,Kolkata,2014-10-11,88883.4,Male,46,8,10,8
eb9de93a-4b99-4da8-b59a-b7597fb3b493,Piya Kata,Customer Support,Chennai,2023-09-05,72352.82,Female,60,10,6,50
25d27591-f529-4ff9-b575-d162943632e3,Sumer Chaudhari,Sales,Kolkata,2015-10-08,78302.17,Male,60,8,17,19
f55f3be0-272b-41d8-bc4c-1f252633a059,Manikya Bassi,Marketing,Hyderabad,2018-05-11,106245.51,Female,42,5,2,10
b986890c-7208-461f-85b1-1e4839a44980,Mannat Rajan,Marketing,Pune,2020-01-22,68783.5,Male,54,10,14,50
80b80032-8198-4056-b6e1-97b89e608769,Anahi Gole,HR,Delhi,2017-04-07,109421.02,Female,46,8,18,16
fe860d30-14be-46c4-993e-41e1741d0a5c,Samar Sachdev,Finance,Delhi,2019-07-15,95475.73,Male,48,4,4,14
d3a455ea-3261-4d3d-b349-afcf95c71377,Arhaan Majumdar,HR,Delhi,2023-08-22,98747.11,Male,60,6,2,30
406b3f8e-42b3-4a65-a984-4fd9faec78c3,Rasha Yadav,IT,Mumbai,2019-11-09,62934.36,Male,37,1,14,23
ea4402c0-6cab-4b7d-847b-59b145da95b6,Divit Goel,Sales,Kolkata,2021-01-08,66052.35,Male,39,3,3,18
1b8b9986-fb5b-4983-a3c0-ade916b506d5,Akarsh Bhattacharyya,Sales,Pune,2018-11-05,81325.35,Male,47,1,14,49
e5132899-2a0b-458c-b893-67c71021523d,Heer Kurian,Customer Support,Chennai,2020-07-27,47518.98,Male,43,9,9,3
afbe7d06-fffa-41d6-9bcf-3354d861f496,Ojas Dhawan,Customer Support,Kolkata,2021-01-07,79790.06,Female,40,1,20,9
f951d984-8a03-44c5-80f1-afa8828506ab,Jayant Issac,IT,Hyderabad,2022-02-06,36617.86,Female,50,3,14,22
401895c1-4949-4d61-aedf-d584820957fe,Damini Banerjee,Sales,Delhi,2020-06-20,75383.0,Female,30,2,15,18
4fc3e25a-f377-4e29-aad1-b15013554a0a,Mehul Butala,HR,Chennai,2018-11-30,98796.37,Male,30,5,7,29
740d5ea6-7e6f-45b2-94ec-80649e9644c1,Renee Hegde,Operations,Kolkata,2022-03-12,55174.86,Female,48,5,7,10
36f31205-3871-4eff-af27-5925ae98d0bc,Damini Chowdhury,HR,Delhi,2019-12-18,119018.16,Male,60,3,4,39
b6a850e3-7dcf-4d99-80cd-af8a8b22ce46,Ranbir Grover,Operations,Delhi,2021-03-08,91235.88,Female,54,8,19,10
1f575b64-fda0-435a-af5c-df116ab3d563,Fateh Dutt,IT,Chennai,2018-03-08,40692.99,Male,41,1,8,45
d85334a4-d5b3-44a2-8fab-c57aa624e2d5,Mehul Gokhale,Sales,Hyderabad,2017-08-10,117757.45,Male,57,4,11,34
acc3e7d9-d93b-4164-a51a-cd40d8885da5,Ela Madan,Customer Support,Bangalore,2022-08-03,65451.33,Female,42,2,12,18
c5126f9d-e5a8-4706-9051-cabbd4fcdb15,Trisha Ranganathan,Marketing,Chennai,2024-01-10,101540.75,Female,57,3,5,11
62651708-66c1-4897-ae09-53a6a00191c8,Ehsaan Bali,Customer Support,Bangalore,2016-05-23,60517.68,Female,35,1,10,11
5b3a156e-3c71-4653-be47-1856ef598372,Anya Dube,Finance,Hyderabad,2024-05-12,114505.37,Male,34,8,10,45
f92640e0-7e28-4ffa-a69c-af901be1c714,Samar Sekhon,Marketing,Mumbai,2023-08-10,97946.87,Female,35,4,14,44
64abd8e1-8b08-4cca-93da-fd3178406809,Zain Dey,Operations,Pune,2023-07-25,47915.21,Male,40,6,15,42
2b7c75f2-f471-4603-ab22-7f50728296af,Urvi Badal,HR,Chennai,2014-07-26,75821.03,Female,44,7,0,50
a9b64c59-91b0-4313-966b-015ed9d68933,Advika Seth,HR,Bangalore,2024-03-03,75007.01,Female,30,5,2,9
085a4a7d-1f6f-4979-b231-5b77fa771572,Raunak Chauhan,Customer Support,Hyderabad,2017-02-13,34077.3,Female,33,8,15,10
f4a8e85b-32f1-450d-a916-546ef1272402,Ishita Golla,HR,Kolkata,2022-03-19,42333.27,Male,54,6,3,15
41fd5345-c7a1-46d4-87af-9c27cb4f9a9b,Samiha Krishnan,Customer Support,Delhi,2021-09-01,59973.66,Female,56,8,11,7
369a3acd-4586-417c-95ff-f840869f590e,Jayan Kaur,Customer Support,Mumbai,2015-02-21,72636.97,Male,42,1,15,2
2f664280-f916-4b7a-8d87-556f2226d153,Mehul Datta,HR,Chennai,2020-12-04,71128.97,Female,29,6,14,20
821e4b60-8013-40d8-aad0-8f6f5c9551d8,Kimaya Kuruvilla,Finance,Bangalore,2015-04-21,84563.45,Male,44,2,5,36
c856ba3d-13e6-47db-8179-2b233a694371,Vivaan Bose,IT,Kolkata,2014-07-17,76395.52,Female,57,3,9,8
be5d264c-229f-4bd5-b4d2-c079059c0a39,Vivaan Bora,HR,Bangalore,2015-07-03,59516.93,Male,52,1,11,28
0a7895a6-1fc5-423c-aa08-7a7ae614d133,Advika Bhattacharyya,Operations,Hyderabad,2015-09-20,85176.13,Male,59,5,19,16
58f0facc-aac3-4f03-9997-7e5e93224c8c,Elakshi Bir,Sales,Chennai,2019-12-08,44625.18,Male,58,7,18,23
31089d83-d196-4f03-a61a-0321887d4749,Riaan Lad,Customer Support,Hyderabad,2018-12-19,119155.42,Male,48,2,4,11
ca99cb38-2dfb-406e-b4f2-4b96df9f0ac7,Yashvi Badal,Finance,Bangalore,2018-11-29,96538.74,Male,56,9,16,13
b3a4cba8-c8ae-4180-a097-56b89aeeb997,Drishya Garde,Customer Support,Chennai,2021-05-21,56931.09,Male,40,8,3,35
164fa517-1410-41cc-9477-2744a8056a74,Madhup Thaker,Operations,Pune,2017-09-03,60273.61,Male,49,3,12,45
9b43a3b6-5187-4010-9440-f3cfb15a8855,Rasha Srinivasan,Customer Support,Bangalore,2024-04-02,104546.04,Male,22,4,3,2
2f477be8-a9cb-4280-bb86-3db2d3a6e598,Saksham Thakkar,Operations,Delhi,2023-03-08,77910.58,Female,55,5,10,42
5e45a7f1-e04f-4e21-ac9b-d4e39ef11b58,Saksham Jhaveri,Customer Support,Chennai,2015-02-07,93786.58,Female,28,7,17,20
4c58f5af-99b6-4b54-a2f5-d0c987ad2ee5,Mehul Kala,HR,Pune,2017-07-21,56981.15,Female,23,1,20,22
4528666d-b917-43c0-ab3e-fb8e1a576db2,Kaira Sheth,Sales,Chennai,2020-10-03,103417.39,Male,46,2,2,9
609f25de-e039-4197-9fb6-3d56a60f3a17,Madhup Jha,HR,Mumbai,2018-03-20,63152.2,Male,31,4,9,23
c98a9702-8410-48f8-960b-035b2c34f470,Urvi Sha,Customer Support,Delhi,2024-01-30,90642.58,Male,25,7,17,28
b7cf675d-3dc3-40a8-a047-d506e404aa0b,Bhavin Dar,Operations,Chennai,2015-11-05,118190.82,Female,25,8,14,34
1b2288a4-4b1f-4f07-892f-8437d3f0d08e,Yuvaan Aurora,IT,Kolkata,2022-03-11,82533.19,Male,34,4,12,10
7dcde7db-6cee-458f-abe4-fc75877c1ce8,Misha Mall,Finance,Bangalore,2020-03-11,101707.93,Female,39,1,18,34
e68e2a11-abf8-4b0d-b135-1e234c319015,Priyansh Bahri,Customer Support,Kolkata,2016-04-18,95279.18,Male,32,4,13,19
a4f9ed00-7681-4e6f-9bb2-9172e8fee1c3,Reyansh Banik,IT,Bangalore,2020-02-15,91923.93,Female,40,8,7,7
a759196b-2406-4cd0-b822-baa655efdfdf,Alisha Bhatti,Customer Support,Hyderabad,2022-07-15,32398.24,Female,38,2,19,1
fde683d5-ecbc-4916-8592-bf143ebb32cf,Keya Bose,Finance,Bangalore,2021-10-10,72713.12,Female,31,9,7,25
434c22c6-1c61-4d5d-8336-61edd8e338bf,Emir Garg,HR,Mumbai,2017-12-18,117036.36,Male,25,4,17,31
049784f5-8200-4cb8-a4f5-36bf7fb7962a,Keya Mani,HR,Pune,2020-07-05,100461.36,Female,40,8,5,49
e59c7002-637a-4529-a97b-3a80bd4e5a06,Vaibhav Edwin,Customer Support,Hyderabad,2018-10-20,99854.58,Male,35,7,15,9
0d02f8b1-33eb-4abf-8238-d1c9bffb80ac,Rasha Zachariah,Finance,Chennai,2019-03-21,81987.1,Male,56,5,12,29
aa072ca8-b42e-4e8e-aef0-ab3cc06f31cb,Darshit Dua,Sales,Bangalore,2019-12-14,94926.01,Male,24,6,2,20
408d01ed-ca50-4b2e-9de8-1fb226a447c0,Khushi Khare,Sales,Mumbai,2020-01-25,82517.09,Male,44,3,10,9
bf126dbe-634b-435a-810e-dc27255ad1ec,Yuvaan Yadav,Customer Support,Kolkata,2016-12-04,45346.09,Male,50,1,6,0
44a443cc-3c88-4521-8719-2b29d580c6ac,Romil Dora,Customer Support,Pune,2019-08-09,86612.27,Female,28,9,18,47
3276559e-ed17-4c4d-b6c2-0b6897854310,Shayak Gandhi,Customer Support,Hyderabad,2020-02-03,85776.22,Male,57,9,13,34
0bef5fb8-84b7-4110-bc08-504b7f5f8c05,Myra Saran,HR,Pune,2017-12-18,105705.04,Female,36,2,13,32
14b5e08a-6bc5-4cef-90a9-435affda5f23,Rati Gara,HR,Hyderabad,2019-11-27,43299.81,Female,57,5,18,21
8b00749e-69be-445e-8f4c-cd280c2bd722,Baiju Shah,IT,Mumbai,2015-06-02,91265.42,Female,46,8,10,41
f4c8fe6b-0632-4b36-bfef-934e1e442c47,Pari Suri,Operations,Kolkata,2019-08-24,32841.35,Female,37,5,17,45
dc1f0983-9f63-4e45-9964-0f832898fe2e,Kashvi Devan,HR,Hyderabad,2014-10-17,115338.47,Male,54,4,7,18
a126ae87-7dc2-48e3-99aa-913e7edc03b0,Hridaan Mahal,Finance,Chennai,2017-10-25,39890.6,Female,40,6,5,30
e8745a45-7bf5-47a1-bbe8-3d8c15336822,Charvi Manne,Sales,Pune,2018-09-15,31704.36,Male,25,1,2,18
6ae4b1a9-f6d7-4adc-b30f-05078f1ea35a,Onkar Singh,Sales,Bangalore,2020-08-08,58232.32,Female,46,4,18,48
31b88ec6-c8c8-4a75-8657-dd673accc486,Tejas Anand,Customer Support,Pune,2021-07-29,43628.81,Male,46,2,15,36
8bf3d840-9a4e-45be-b661-402898824f60,Darshit Gara,IT,Pune,2021-11-10,92145.02,Female,48,4,3,42
46c987a9-814b-4b4a-9f12-c354a8f85169,Shaan Dara,Customer Support,Delhi,2014-11-01,66933.97,Female,42,7,18,9
c4df0475-2916-4754-83eb-4cb89be1cf8b,Aarav Rau,Sales,Kolkata,2022-12-19,99747.51,Male,57,6,19,36
7952ba72-0400-49f4-8c2a-f5bf9b63846c,Romil Iyer,Sales,Pune,2020-09-13,112846.89,Female,25,1,14,46
